chromosomes,uces
Sus_scrofa_1,uce-539_p2
Sus_scrofa_1,uce-541_p2
Sus_scrofa_1,uce-601_p2
Sus_scrofa_1,uce-604_p1
Sus_scrofa_1,uce-607_p1
Sus_scrofa_1,uce-615_p2
Sus_scrofa_1,uce-625_p1
Sus_scrofa_1,uce-649_p1
Sus_scrofa_1,uce-654_p6
Sus_scrofa_1,uce-672_p1
Sus_scrofa_1,uce-706_p1
Sus_scrofa_1,uce-720_p1
Sus_scrofa_1,uce-720_p2
Sus_scrofa_1,uce-724_p3
Sus_scrofa_1,uce-754_p2
Sus_scrofa_1,uce-764_p2
Sus_scrofa_1,uce-767_p1
Sus_scrofa_1,uce-771_p2
Sus_scrofa_1,uce-784_p6
Sus_scrofa_1,uce-784_p7
Sus_scrofa_1,uce-791_p1
Sus_scrofa_1,uce-791_p2
Sus_scrofa_1,uce-800_p1
Sus_scrofa_1,uce-805_p1
Sus_scrofa_1,uce-826_p3
Sus_scrofa_1,uce-836_p2
Sus_scrofa_1,uce-838_p2
Sus_scrofa_1,uce-843_p1
Sus_scrofa_1,uce-866_p1
Sus_scrofa_1,uce-877_p1
Sus_scrofa_1,uce-885_p2
Sus_scrofa_1,uce-889_p2
Sus_scrofa_1,uce-903_p2
Sus_scrofa_1,uce-912_p1
Sus_scrofa_1,uce-912_p2
Sus_scrofa_1,uce-912_p3
Sus_scrofa_1,uce-916_p4
Sus_scrofa_1,uce-931_p3
Sus_scrofa_1,uce-940_p1
Sus_scrofa_1,uce-943_p1
Sus_scrofa_1,uce-962_p1
Sus_scrofa_1,uce-987_p1
Sus_scrofa_1,uce-987_p2
Sus_scrofa_1,uce-987_p3
Sus_scrofa_1,uce-987_p4
Sus_scrofa_1,uce-998_p1
Sus_scrofa_1,uce-1008_p2
Sus_scrofa_1,uce-1014_p1
Sus_scrofa_1,uce-1031_p3
Sus_scrofa_1,uce-1035_p5
Sus_scrofa_1,uce-1043_p1
Sus_scrofa_1,uce-1043_p2
Sus_scrofa_1,uce-1044_p1
Sus_scrofa_1,uce-1044_p2
Sus_scrofa_1,uce-1053_p1
Sus_scrofa_1,uce-1053_p2
Sus_scrofa_1,uce-1053_p3
Sus_scrofa_1,uce-1068_p2
Sus_scrofa_1,uce-1092_p2
Sus_scrofa_1,uce-1094_p1
Sus_scrofa_1,uce-1094_p2
Sus_scrofa_1,uce-1094_p3
Sus_scrofa_1,uce-1098_p2
Sus_scrofa_1,uce-1101_p1
Sus_scrofa_1,uce-1101_p2
Sus_scrofa_1,uce-1113_p1
Sus_scrofa_1,uce-1120_p1
Sus_scrofa_1,uce-1123_p3
Sus_scrofa_1,uce-1128_p3
Sus_scrofa_1,uce-1139_p2
Sus_scrofa_1,uce-1141_p4
Sus_scrofa_1,uce-1169_p7
Sus_scrofa_1,uce-1177_p2
Sus_scrofa_1,uce-1188_p1
Sus_scrofa_1,uce-1203_p1
Sus_scrofa_1,uce-1219_p1
Sus_scrofa_1,uce-1252_p2
Sus_scrofa_1,uce-1288_p7
Sus_scrofa_1,uce-1305_p2
Sus_scrofa_1,uce-1311_p1
Sus_scrofa_1,uce-1311_p2
Sus_scrofa_1,uce-1319_p2
Sus_scrofa_1,uce-1323_p1
Sus_scrofa_1,uce-1344_p1
Sus_scrofa_1,uce-1344_p2
Sus_scrofa_1,uce-1357_p1
Sus_scrofa_1,uce-1357_p2
Sus_scrofa_1,uce-1357_p3
Sus_scrofa_1,uce-1357_p4
Sus_scrofa_1,uce-1368_p2
Sus_scrofa_1,uce-1384_p2
Sus_scrofa_1,uce-1389_p2
Sus_scrofa_1,uce-1390_p1
Sus_scrofa_1,uce-1390_p2
Sus_scrofa_1,uce-1392_p4
Sus_scrofa_1,uce-1412_p1
Sus_scrofa_1,uce-1412_p2
Sus_scrofa_1,uce-1412_p3
Sus_scrofa_1,uce-1412_p4
Sus_scrofa_1,uce-1412_p5
Sus_scrofa_1,uce-1419_p2
Sus_scrofa_1,uce-1434_p3
Sus_scrofa_1,uce-1451_p1
Sus_scrofa_1,uce-1456_p1
Sus_scrofa_1,uce-1456_p2
Sus_scrofa_1,uce-1456_p3
Sus_scrofa_1,uce-1528_p2
Sus_scrofa_1,uce-1535_p2
Sus_scrofa_1,uce-1540_p2
Sus_scrofa_1,uce-1566_p2
Sus_scrofa_1,uce-1570_p3
Sus_scrofa_1,uce-1591_p1
Sus_scrofa_1,uce-1591_p2
Sus_scrofa_1,uce-1622_p1
Sus_scrofa_1,uce-1624_p1
Sus_scrofa_1,uce-1624_p2
Sus_scrofa_1,uce-1629_p1
Sus_scrofa_1,uce-1644_p2
Sus_scrofa_1,uce-1658_p2
Sus_scrofa_1,uce-1677_p3
Sus_scrofa_1,uce-1703_p1
Sus_scrofa_1,uce-1722_p2
Sus_scrofa_1,uce-1733_p2
Sus_scrofa_1,uce-1736_p3
Sus_scrofa_1,uce-1747_p1
Sus_scrofa_1,uce-1747_p2
Sus_scrofa_1,uce-1759_p2
Sus_scrofa_1,uce-1767_p3
Sus_scrofa_1,uce-1820_p1
Sus_scrofa_1,uce-1824_p1
Sus_scrofa_1,uce-1824_p2
Sus_scrofa_1,uce-1864_p1
Sus_scrofa_1,uce-1878_p2
Sus_scrofa_1,uce-1897_p2
Sus_scrofa_1,uce-1897_p3
Sus_scrofa_1,uce-1904_p1
Sus_scrofa_1,uce-1904_p2
Sus_scrofa_1,uce-1915_p1
Sus_scrofa_1,uce-1915_p2
Sus_scrofa_1,uce-1917_p2
Sus_scrofa_1,uce-1918_p3
Sus_scrofa_1,uce-1928_p1
Sus_scrofa_1,uce-1928_p2
Sus_scrofa_1,uce-1933_p3
Sus_scrofa_1,uce-1956_p1
Sus_scrofa_1,uce-1961_p2
Sus_scrofa_1,uce-1966_p2
Sus_scrofa_1,uce-2009_p1
Sus_scrofa_1,uce-2014_p6
Sus_scrofa_1,uce-2036_p1
Sus_scrofa_1,uce-2040_p1
Sus_scrofa_1,uce-2040_p2
Sus_scrofa_1,uce-2076_p3
Sus_scrofa_1,uce-2090_p1
Sus_scrofa_1,uce-2129_p1
Sus_scrofa_1,uce-2149_p1
Sus_scrofa_1,uce-2181_p1
Sus_scrofa_1,uce-2219_p1
Sus_scrofa_1,uce-2220_p1
Sus_scrofa_1,uce-2223_p1
Sus_scrofa_1,uce-2229_p1
Sus_scrofa_1,uce-2250_p1
Sus_scrofa_1,uce-2294_p1
Sus_scrofa_1,uce-2301_p1
Sus_scrofa_1,uce-2308_p1
Sus_scrofa_1,uce-2315_p1
Sus_scrofa_1,uce-2325_p1
Sus_scrofa_1,uce-2345_p1
Sus_scrofa_1,uce-2346_p1
Sus_scrofa_1,uce-2353_p1
Sus_scrofa_1,uce-2355_p1
Sus_scrofa_1,uce-2369_p1
Sus_scrofa_1,uce-2377_p1
Sus_scrofa_1,uce-2387_p1
Sus_scrofa_1,uce-2388_p1
Sus_scrofa_1,uce-2392_p1
Sus_scrofa_1,uce-2414_p1
Sus_scrofa_1,uce-2432_p1
Sus_scrofa_1,uce-2438_p1
Sus_scrofa_1,uce-2468_p1
Sus_scrofa_1,uce-2477_p1
Sus_scrofa_1,uce-2482_p1
Sus_scrofa_1,uce-2502_p1
Sus_scrofa_1,uce-2505_p1
Sus_scrofa_1,uce-2521_p1
Sus_scrofa_1,uce-2533_p1
Sus_scrofa_1,uce-2539_p1
Sus_scrofa_1,uce-2541_p1
Sus_scrofa_1,uce-2553_p1
Sus_scrofa_1,uce-2563_p1
Sus_scrofa_1,uce-2596_p1
Sus_scrofa_1,uce-2611_p1
Sus_scrofa_1,uce-2623_p1
Sus_scrofa_1,uce-2637_p1
Sus_scrofa_1,uce-2682_p1
Sus_scrofa_1,uce-2690_p1
Sus_scrofa_1,uce-2714_p1
Sus_scrofa_1,uce-2715_p1
Sus_scrofa_1,uce-2719_p1
Sus_scrofa_1,uce-2734_p1
Sus_scrofa_1,uce-2735_p1
Sus_scrofa_1,uce-2739_p1
Sus_scrofa_1,uce-2742_p1
Sus_scrofa_1,uce-2748_p1
Sus_scrofa_1,uce-2752_p1
Sus_scrofa_1,uce-2753_p1
Sus_scrofa_1,uce-2767_p1
Sus_scrofa_1,uce-2777_p1
Sus_scrofa_1,uce-2784_p1
Sus_scrofa_1,uce-2799_p1
Sus_scrofa_1,uce-2820_p1
Sus_scrofa_1,uce-2831_p1
Sus_scrofa_1,uce-2841_p1
Sus_scrofa_1,uce-2886_p1
Sus_scrofa_1,uce-2887_p1
Sus_scrofa_1,uce-2890_p1
Sus_scrofa_1,uce-2902_p1
Sus_scrofa_1,uce-2943_p1
Sus_scrofa_1,uce-2962_p1
Sus_scrofa_1,uce-2991_p1
Sus_scrofa_1,uce-3020_p1
Sus_scrofa_1,uce-3024_p1
Sus_scrofa_1,uce-3062_p1
Sus_scrofa_1,uce-3068_p1
Sus_scrofa_1,uce-3074_p1
Sus_scrofa_1,uce-3079_p1
Sus_scrofa_1,uce-3121_p1
Sus_scrofa_1,uce-3135_p1
Sus_scrofa_1,uce-3157_p1
Sus_scrofa_1,uce-3158_p1
Sus_scrofa_1,uce-3170_p1
Sus_scrofa_1,uce-3186_p1
Sus_scrofa_1,uce-3191_p1
Sus_scrofa_1,uce-3200_p1
Sus_scrofa_1,uce-3215_p1
Sus_scrofa_1,uce-3217_p1
Sus_scrofa_1,uce-3219_p1
Sus_scrofa_1,uce-3228_p1
Sus_scrofa_1,uce-3239_p1
Sus_scrofa_1,uce-3241_p1
Sus_scrofa_1,uce-3282_p1
Sus_scrofa_1,uce-3303_p1
Sus_scrofa_1,uce-3318_p1
Sus_scrofa_1,uce-3324_p1
Sus_scrofa_1,uce-3330_p1
Sus_scrofa_1,uce-3333_p1
Sus_scrofa_1,uce-3349_p1
Sus_scrofa_1,uce-3358_p1
Sus_scrofa_1,uce-3360_p1
Sus_scrofa_1,uce-3407_p1
Sus_scrofa_1,uce-3416_p1
Sus_scrofa_1,uce-3417_p1
Sus_scrofa_1,uce-3419_p1
Sus_scrofa_1,uce-3425_p1
Sus_scrofa_1,uce-3429_p1
Sus_scrofa_1,uce-3440_p1
Sus_scrofa_1,uce-3444_p1
Sus_scrofa_1,uce-3445_p1
Sus_scrofa_1,uce-3448_p1
Sus_scrofa_1,uce-3455_p1
Sus_scrofa_1,uce-3479_p1
Sus_scrofa_1,uce-3484_p1
Sus_scrofa_1,uce-3493_p1
Sus_scrofa_1,uce-3526_p1
Sus_scrofa_1,uce-3527_p1
Sus_scrofa_1,uce-3533_p1
Sus_scrofa_1,uce-3543_p1
Sus_scrofa_1,uce-3557_p1
Sus_scrofa_1,uce-3581_p1
Sus_scrofa_1,uce-3619_p1
Sus_scrofa_1,uce-3654_p1
Sus_scrofa_1,uce-3662_p1
Sus_scrofa_1,uce-3667_p1
Sus_scrofa_1,uce-3670_p1
Sus_scrofa_1,uce-3694_p1
Sus_scrofa_1,uce-3707_p1
Sus_scrofa_1,uce-3711_p1
Sus_scrofa_1,uce-3725_p1
Sus_scrofa_1,uce-3734_p1
Sus_scrofa_1,uce-3740_p1
Sus_scrofa_1,uce-3765_p1
Sus_scrofa_1,uce-3770_p1
Sus_scrofa_1,uce-3776_p1
Sus_scrofa_1,uce-3792_p1
Sus_scrofa_1,uce-3799_p1
Sus_scrofa_1,uce-3823_p1
Sus_scrofa_1,uce-3879_p1
Sus_scrofa_1,uce-3891_p1
Sus_scrofa_1,uce-3892_p1
Sus_scrofa_1,uce-3897_p1
Sus_scrofa_1,uce-3904_p1
Sus_scrofa_1,uce-3906_p1
Sus_scrofa_1,uce-3917_p1
Sus_scrofa_1,uce-3940_p1
Sus_scrofa_1,uce-3942_p1
Sus_scrofa_1,uce-3943_p1
Sus_scrofa_1,uce-3966_p1
Sus_scrofa_1,uce-3982_p1
Sus_scrofa_1,uce-4001_p1
Sus_scrofa_1,uce-4003_p1
Sus_scrofa_1,uce-4009_p1
Sus_scrofa_1,uce-4022_p1
Sus_scrofa_1,uce-4035_p1
Sus_scrofa_1,uce-4036_p1
Sus_scrofa_1,uce-4044_p1
Sus_scrofa_1,uce-4050_p1
Sus_scrofa_1,uce-4069_p1
Sus_scrofa_1,uce-4121_p1
Sus_scrofa_1,uce-4143_p1
Sus_scrofa_1,uce-4184_p1
Sus_scrofa_1,uce-4189_p1
Sus_scrofa_1,uce-4222_p1
Sus_scrofa_1,uce-4238_p1
Sus_scrofa_1,uce-4259_p1
Sus_scrofa_1,uce-4261_p1
Sus_scrofa_1,uce-4264_p1
Sus_scrofa_1,uce-4304_p1
Sus_scrofa_1,uce-4305_p1
Sus_scrofa_1,uce-4314_p1
Sus_scrofa_1,uce-4339_p1
Sus_scrofa_1,uce-4344_p1
Sus_scrofa_1,uce-4346_p1
Sus_scrofa_1,uce-4349_p1
Sus_scrofa_1,uce-4356_p1
Sus_scrofa_1,uce-4360_p1
Sus_scrofa_1,uce-4364_p1
Sus_scrofa_1,uce-4446_p1
Sus_scrofa_1,uce-4447_p1
Sus_scrofa_1,uce-4451_p1
Sus_scrofa_1,uce-4479_p1
Sus_scrofa_1,uce-4482_p1
Sus_scrofa_1,uce-4483_p1
Sus_scrofa_1,uce-4486_p1
Sus_scrofa_1,uce-4492_p1
Sus_scrofa_1,uce-4519_p1
Sus_scrofa_1,uce-4525_p1
Sus_scrofa_1,uce-4553_p1
Sus_scrofa_1,uce-4560_p1
Sus_scrofa_1,uce-4569_p1
Sus_scrofa_1,uce-4586_p1
Sus_scrofa_1,uce-4590_p1
Sus_scrofa_1,uce-4614_p1
Sus_scrofa_1,uce-4658_p1
Sus_scrofa_1,uce-4660_p1
Sus_scrofa_1,uce-4676_p1
Sus_scrofa_1,uce-4683_p1
Sus_scrofa_1,uce-4697_p1
Sus_scrofa_1,uce-4704_p1
Sus_scrofa_1,uce-4705_p1
Sus_scrofa_1,uce-4711_p1
Sus_scrofa_1,uce-4738_p1
Sus_scrofa_1,uce-4752_p1
Sus_scrofa_1,uce-4770_p1
Sus_scrofa_1,uce-4787_p1
Sus_scrofa_1,uce-4810_p1
Sus_scrofa_1,uce-4831_p1
Sus_scrofa_1,uce-4832_p1
Sus_scrofa_1,uce-4844_p1
Sus_scrofa_1,uce-4878_p1
Sus_scrofa_1,uce-4904_p1
Sus_scrofa_1,uce-4932_p1
Sus_scrofa_1,uce-4943_p1
Sus_scrofa_1,uce-4944_p1
Sus_scrofa_1,uce-5018_p1
Sus_scrofa_1,uce-5028_p1
Sus_scrofa_1,uce-5048_p1
Sus_scrofa_1,uce-5055_p1
Sus_scrofa_1,uce-5062_p1
Sus_scrofa_1,uce-5084_p1
Sus_scrofa_1,uce-5091_p1
Sus_scrofa_1,uce-5093_p1
Sus_scrofa_1,uce-5113_p1
Sus_scrofa_1,uce-5129_p1
Sus_scrofa_1,uce-5133_p1
Sus_scrofa_1,uce-5175_p1
Sus_scrofa_1,uce-5232_p1
Sus_scrofa_1,uce-5239_p1
Sus_scrofa_1,uce-5253_p1
Sus_scrofa_1,uce-5254_p1
Sus_scrofa_1,uce-5255_p1
Sus_scrofa_1,uce-5258_p1
Sus_scrofa_1,uce-5275_p1
Sus_scrofa_1,uce-5278_p1
Sus_scrofa_1,uce-5289_p1
Sus_scrofa_1,uce-5300_p1
Sus_scrofa_1,uce-5332_p1
Sus_scrofa_1,uce-5347_p1
Sus_scrofa_1,uce-5348_p1
Sus_scrofa_1,uce-5363_p1
Sus_scrofa_1,uce-5366_p1
Sus_scrofa_1,uce-5391_p1
Sus_scrofa_1,uce-5401_p1
Sus_scrofa_1,uce-5411_p1
Sus_scrofa_1,uce-5418_p1
Sus_scrofa_1,uce-5425_p1
Sus_scrofa_1,uce-5450_p1
Sus_scrofa_1,uce-5451_p1
Sus_scrofa_1,uce-5464_p1
Sus_scrofa_1,uce-5483_p1
Sus_scrofa_1,uce-5498_p1
Sus_scrofa_1,uce-5510_p1
Sus_scrofa_1,uce-5524_p1
Sus_scrofa_1,uce-5590_p1
Sus_scrofa_1,uce-5611_p1
Sus_scrofa_1,uce-5615_p1
Sus_scrofa_1,uce-5617_p1
Sus_scrofa_1,uce-5620_p1
Sus_scrofa_1,uce-5623_p1
Sus_scrofa_1,uce-5629_p1
Sus_scrofa_1,uce-5652_p1
Sus_scrofa_1,uce-5657_p1
Sus_scrofa_1,uce-5661_p1
Sus_scrofa_1,uce-5671_p1
Sus_scrofa_1,uce-5697_p1
Sus_scrofa_1,uce-5709_p1
Sus_scrofa_1,uce-5719_p1
Sus_scrofa_1,uce-5743_p1
Sus_scrofa_1,uce-5751_p1
Sus_scrofa_1,uce-5752_p1
Sus_scrofa_1,uce-5761_p1
Sus_scrofa_1,uce-5817_p1
Sus_scrofa_1,uce-5818_p1
Sus_scrofa_1,uce-5829_p1
Sus_scrofa_1,uce-5835_p1
Sus_scrofa_1,uce-5836_p1
Sus_scrofa_1,uce-5840_p1
Sus_scrofa_1,uce-5845_p1
Sus_scrofa_1,uce-5848_p1
Sus_scrofa_1,uce-5851_p1
Sus_scrofa_1,uce-5864_p1
Sus_scrofa_1,uce-5882_p1
Sus_scrofa_1,uce-5883_p1
Sus_scrofa_1,uce-5887_p1
Sus_scrofa_1,uce-5910_p1
Sus_scrofa_1,uce-5917_p1
Sus_scrofa_1,uce-5923_p1
Sus_scrofa_1,uce-5947_p1
Sus_scrofa_1,uce-5968_p1
Sus_scrofa_1,uce-5992_p1
Sus_scrofa_1,uce-5994_p1
Sus_scrofa_1,uce-6017_p1
Sus_scrofa_1,uce-6020_p1
Sus_scrofa_1,uce-6059_p1
Sus_scrofa_1,uce-6060_p1
Sus_scrofa_1,uce-6071_p1
Sus_scrofa_1,uce-6073_p1
Sus_scrofa_1,uce-6084_p1
Sus_scrofa_1,uce-6093_p1
Sus_scrofa_1,uce-6102_p1
Sus_scrofa_1,uce-6107_p1
Sus_scrofa_1,uce-6135_p1
Sus_scrofa_1,uce-6143_p1
Sus_scrofa_1,uce-6154_p1
Sus_scrofa_1,uce-6165_p1
Sus_scrofa_1,uce-6203_p1
Sus_scrofa_1,uce-6209_p1
Sus_scrofa_1,uce-6240_p1
Sus_scrofa_1,uce-6250_p1
Sus_scrofa_1,uce-6270_p1
Sus_scrofa_1,uce-6315_p1
Sus_scrofa_1,uce-6327_p1
Sus_scrofa_1,uce-6339_p1
Sus_scrofa_1,uce-6352_p1
Sus_scrofa_1,uce-6355_p1
Sus_scrofa_1,uce-6363_p1
Sus_scrofa_1,uce-6385_p1
Sus_scrofa_1,uce-6390_p1
Sus_scrofa_1,uce-6400_p1
Sus_scrofa_1,uce-6407_p1
Sus_scrofa_1,uce-6435_p1
Sus_scrofa_1,uce-6447_p1
Sus_scrofa_1,uce-6448_p1
Sus_scrofa_1,uce-6519_p1
Sus_scrofa_1,uce-6527_p1
Sus_scrofa_1,uce-6528_p1
Sus_scrofa_1,uce-6574_p1
Sus_scrofa_1,uce-6575_p1
Sus_scrofa_1,uce-6596_p1
Sus_scrofa_1,uce-6610_p1
Sus_scrofa_1,uce-6643_p1
Sus_scrofa_1,uce-6645_p1
Sus_scrofa_1,uce-6677_p1
Sus_scrofa_1,uce-6700_p1
Sus_scrofa_1,uce-6705_p1
Sus_scrofa_1,uce-6716_p1
Sus_scrofa_1,uce-6726_p1
Sus_scrofa_1,uce-6736_p1
Sus_scrofa_1,uce-6742_p1
Sus_scrofa_1,uce-6758_p1
Sus_scrofa_1,uce-6762_p1
Sus_scrofa_1,uce-6782_p1
Sus_scrofa_1,uce-6786_p1
Sus_scrofa_1,uce-6796_p1
Sus_scrofa_1,uce-6804_p1
Sus_scrofa_1,uce-6829_p1
Sus_scrofa_1,uce-6879_p1
Sus_scrofa_1,uce-6881_p1
Sus_scrofa_1,uce-6896_p1
Sus_scrofa_1,uce-6910_p1
Sus_scrofa_1,uce-6913_p1
Sus_scrofa_1,uce-6920_p1
Sus_scrofa_1,uce-6940_p1
Sus_scrofa_1,uce-6943_p1
Sus_scrofa_1,uce-6946_p1
Sus_scrofa_1,uce-6948_p1
Sus_scrofa_1,uce-6973_p1
Sus_scrofa_1,uce-6977_p1
Sus_scrofa_1,uce-6989_p1
Sus_scrofa_1,uce-7000_p1
Sus_scrofa_1,uce-7004_p1
Sus_scrofa_1,uce-7010_p1
Sus_scrofa_1,uce-7037_p1
Sus_scrofa_1,uce-7045_p1
Sus_scrofa_1,uce-7050_p1
Sus_scrofa_1,uce-7056_p1
Sus_scrofa_1,uce-7094_p1
Sus_scrofa_1,uce-7098_p1
Sus_scrofa_1,uce-7100_p1
Sus_scrofa_1,uce-7113_p1
Sus_scrofa_1,uce-7125_p1
Sus_scrofa_1,uce-7133_p1
Sus_scrofa_1,uce-7164_p1
Sus_scrofa_1,uce-7201_p1
Sus_scrofa_1,uce-7219_p1
Sus_scrofa_1,uce-7229_p1
Sus_scrofa_1,uce-7263_p1
Sus_scrofa_1,uce-7305_p1
Sus_scrofa_1,uce-7318_p1
Sus_scrofa_1,uce-7331_p1
Sus_scrofa_1,uce-7342_p1
Sus_scrofa_1,uce-7347_p1
Sus_scrofa_1,uce-7351_p1
Sus_scrofa_1,uce-7357_p1
Sus_scrofa_1,uce-7368_p1
Sus_scrofa_1,uce-7372_p1
Sus_scrofa_1,uce-7383_p1
Sus_scrofa_1,uce-7393_p1
Sus_scrofa_1,uce-7414_p1
Sus_scrofa_1,uce-7474_p1
Sus_scrofa_1,uce-7485_p1
Sus_scrofa_1,uce-7487_p1
Sus_scrofa_1,uce-7489_p1
Sus_scrofa_1,uce-7490_p1
Sus_scrofa_1,uce-7512_p1
Sus_scrofa_1,uce-7516_p1
Sus_scrofa_1,uce-7527_p1
Sus_scrofa_1,uce-7530_p1
Sus_scrofa_1,uce-7531_p1
Sus_scrofa_1,uce-7534_p1
Sus_scrofa_1,uce-7541_p1
Sus_scrofa_1,uce-7553_p1
Sus_scrofa_1,uce-7560_p1
Sus_scrofa_1,uce-7596_p1
Sus_scrofa_1,uce-7609_p1
Sus_scrofa_1,uce-7614_p1
Sus_scrofa_1,uce-7634_p1
Sus_scrofa_1,uce-7646_p1
Sus_scrofa_1,uce-7651_p1
Sus_scrofa_1,uce-7657_p1
Sus_scrofa_1,uce-7666_p1
Sus_scrofa_1,uce-7676_p1
Sus_scrofa_1,uce-7690_p1
Sus_scrofa_1,uce-7703_p1
Sus_scrofa_1,uce-7704_p1
Sus_scrofa_1,uce-7713_p1
Sus_scrofa_1,uce-7726_p1
Sus_scrofa_1,uce-7775_p1
Sus_scrofa_1,uce-7788_p1
Sus_scrofa_1,uce-7797_p1
Sus_scrofa_1,uce-7819_p1
Sus_scrofa_1,uce-7822_p1
Sus_scrofa_1,uce-7823_p1
Sus_scrofa_1,uce-7824_p1
Sus_scrofa_1,uce-7843_p1
Sus_scrofa_1,uce-7857_p1
Sus_scrofa_1,uce-7863_p1
Sus_scrofa_1,uce-7914_p1
Sus_scrofa_1,uce-7956_p1
Sus_scrofa_1,uce-7959_p1
Sus_scrofa_1,uce-7960_p1
Sus_scrofa_1,uce-7972_p1
Sus_scrofa_1,uce-7981_p1
Sus_scrofa_1,uce-8014_p1
Sus_scrofa_1,uce-8036_p1
Sus_scrofa_2,uce-5_p1
Sus_scrofa_2,uce-5_p2
Sus_scrofa_2,uce-18_p2
Sus_scrofa_2,uce-70_p2
Sus_scrofa_2,uce-70_p3
Sus_scrofa_2,uce-74_p2
Sus_scrofa_2,uce-75_p2
Sus_scrofa_2,uce-136_p1
Sus_scrofa_2,uce-136_p2
Sus_scrofa_2,uce-136_p3
Sus_scrofa_2,uce-142_p1
Sus_scrofa_2,uce-204_p2
Sus_scrofa_2,uce-207_p2
Sus_scrofa_2,uce-221_p1
Sus_scrofa_2,uce-231_p1
Sus_scrofa_2,uce-231_p2
Sus_scrofa_2,uce-231_p3
Sus_scrofa_2,uce-258_p2
Sus_scrofa_2,uce-258_p3
Sus_scrofa_2,uce-301_p2
Sus_scrofa_2,uce-308_p1
Sus_scrofa_2,uce-347_p3
Sus_scrofa_2,uce-352_p1
Sus_scrofa_2,uce-357_p2
Sus_scrofa_2,uce-377_p1
Sus_scrofa_2,uce-518_p1
Sus_scrofa_2,uce-534_p1
Sus_scrofa_2,uce-542_p8
Sus_scrofa_2,uce-553_p1
Sus_scrofa_2,uce-553_p2
Sus_scrofa_2,uce-553_p3
Sus_scrofa_2,uce-558_p1
Sus_scrofa_2,uce-558_p2
Sus_scrofa_2,uce-558_p3
Sus_scrofa_2,uce-558_p4
Sus_scrofa_2,uce-610_p1
Sus_scrofa_2,uce-610_p2
Sus_scrofa_2,uce-618_p1
Sus_scrofa_2,uce-636_p1
Sus_scrofa_2,uce-642_p2
Sus_scrofa_2,uce-645_p3
Sus_scrofa_2,uce-648_p1
Sus_scrofa_2,uce-652_p2
Sus_scrofa_2,uce-666_p2
Sus_scrofa_2,uce-678_p2
Sus_scrofa_2,uce-678_p3
Sus_scrofa_2,uce-681_p1
Sus_scrofa_2,uce-694_p1
Sus_scrofa_2,uce-735_p1
Sus_scrofa_2,uce-735_p2
Sus_scrofa_2,uce-736_p1
Sus_scrofa_2,uce-736_p3
Sus_scrofa_2,uce-790_p1
Sus_scrofa_2,uce-812_p1
Sus_scrofa_2,uce-812_p2
Sus_scrofa_2,uce-850_p1
Sus_scrofa_2,uce-867_p1
Sus_scrofa_2,uce-867_p2
Sus_scrofa_2,uce-923_p3
Sus_scrofa_2,uce-968_p1
Sus_scrofa_2,uce-991_p2
Sus_scrofa_2,uce-995_p1
Sus_scrofa_2,uce-1059_p1
Sus_scrofa_2,uce-1162_p1
Sus_scrofa_2,uce-1162_p2
Sus_scrofa_2,uce-1173_p2
Sus_scrofa_2,uce-1178_p1
Sus_scrofa_2,uce-1192_p2
Sus_scrofa_2,uce-1215_p2
Sus_scrofa_2,uce-1234_p1
Sus_scrofa_2,uce-1234_p2
Sus_scrofa_2,uce-1236_p4
Sus_scrofa_2,uce-1277_p1
Sus_scrofa_2,uce-1299_p1
Sus_scrofa_2,uce-1299_p2
Sus_scrofa_2,uce-1306_p2
Sus_scrofa_2,uce-1363_p1
Sus_scrofa_2,uce-1363_p2
Sus_scrofa_2,uce-1363_p3
Sus_scrofa_2,uce-1378_p1
Sus_scrofa_2,uce-1415_p1
Sus_scrofa_2,uce-1435_p3
Sus_scrofa_2,uce-1457_p2
Sus_scrofa_2,uce-1492_p3
Sus_scrofa_2,uce-1506_p1
Sus_scrofa_2,uce-1545_p2
Sus_scrofa_2,uce-1555_p4
Sus_scrofa_2,uce-1561_p1
Sus_scrofa_2,uce-1561_p2
Sus_scrofa_2,uce-1563_p1
Sus_scrofa_2,uce-1563_p2
Sus_scrofa_2,uce-1602_p1
Sus_scrofa_2,uce-1630_p6
Sus_scrofa_2,uce-1639_p5
Sus_scrofa_2,uce-1655_p1
Sus_scrofa_2,uce-1655_p2
Sus_scrofa_2,uce-1680_p1
Sus_scrofa_2,uce-1705_p2
Sus_scrofa_2,uce-1713_p2
Sus_scrofa_2,uce-1731_p1
Sus_scrofa_2,uce-1787_p1
Sus_scrofa_2,uce-1825_p1
Sus_scrofa_2,uce-1893_p1
Sus_scrofa_2,uce-1972_p2
Sus_scrofa_2,uce-1977_p3
Sus_scrofa_2,uce-2000_p3
Sus_scrofa_2,uce-2024_p2
Sus_scrofa_2,uce-2025_p1
Sus_scrofa_2,uce-2051_p1
Sus_scrofa_2,uce-2064_p1
Sus_scrofa_2,uce-2104_p1
Sus_scrofa_2,uce-2104_p2
Sus_scrofa_2,uce-2104_p3
Sus_scrofa_2,uce-2163_p1
Sus_scrofa_2,uce-2190_p1
Sus_scrofa_2,uce-2278_p1
Sus_scrofa_2,uce-2335_p1
Sus_scrofa_2,uce-2340_p1
Sus_scrofa_2,uce-2369_p1
Sus_scrofa_2,uce-2389_p1
